,sector,propertyType,builtup,bedRooms,bathRooms,agePossesion,balcony,pooja room,servant room,study room,others,store room,luxCat,heightCat,Y
851,91.0,0.0,3075.2000000000003,3.0,4.0,0.0,4.0,1,1,1,1,0,1.0,2.0,7.5
852,36.0,0.0,962.25,2.0,2.0,3.0,1.0,0,1,0,0,0,1.0,1.0,1.4
853,60.0,1.0,1080.0,2.0,2.0,3.0,4.0,0,0,1,0,0,0.0,1.0,1.32
854,91.0,0.0,3173.6000000000004,3.0,3.0,3.0,4.0,0,1,0,0,0,1.0,2.0,8.73
855,50.0,1.0,4950.0,6.0,7.0,0.0,4.0,1,1,1,0,1,2.0,1.0,7.6
856,90.0,1.0,4230.0,6.0,7.0,1.0,4.0,1,1,1,0,1,1.0,1.0,14.8
857,93.0,0.0,2680.9,4.0,4.0,3.0,2.0,0,1,0,0,0,2.0,0.0,6.3
858,68.0,1.0,4500.0,5.0,6.0,0.0,3.0,1,1,0,0,0,1.0,1.0,7.75
859,53.0,1.0,1950.0,5.0,6.0,3.0,4.0,1,1,1,1,0,0.0,1.0,9.5
860,113.0,0.0,1544.0,3.0,3.0,3.0,4.0,0,1,0,0,0,1.0,2.0,2.33
861,124.0,0.0,2152.0,3.0,3.0,3.0,4.0,0,1,0,0,0,2.0,2.0,3.23
862,73.0,1.0,3355.0,3.0,3.0,3.0,2.0,1,1,1,0,1,2.0,1.0,4.1
863,63.0,0.0,982.5,2.0,2.0,3.0,2.0,0,0,0,0,0,2.0,0.0,1.05
864,105.0,0.0,1192.0,3.0,3.0,3.0,2.0,0,0,0,0,1,2.0,1.0,1.85
865,63.0,0.0,1283.2,3.0,3.0,1.0,2.0,0,0,0,0,0,2.0,2.0,1.35
866,36.0,0.0,1657.6,3.0,4.0,3.0,2.0,0,0,0,0,0,2.0,0.0,4.25
867,37.0,0.0,1444.0,3.0,3.0,3.0,4.0,0,0,1,0,0,2.0,2.0,1.95
868,37.0,0.0,1504.0,3.0,2.0,0.0,2.0,0,0,0,0,0,2.0,2.0,1.9
869,70.0,1.0,4500.0,3.0,3.0,3.0,4.0,0,1,1,0,1,1.0,2.0,12.0
870,51.0,1.0,4500.0,4.0,4.0,0.0,4.0,0,1,0,0,0,2.0,1.0,12.9
871,74.0,1.0,4200.0,4.0,4.0,1.0,2.0,1,1,0,0,1,0.0,1.0,6.5
872,39.0,0.0,2507.5,4.0,5.0,3.0,0.0,0,1,0,0,0,2.0,2.0,4.75
873,53.0,1.0,9198.0,8.0,9.0,0.0,4.0,1,1,1,1,0,0.0,1.0,50.0
874,50.0,1.0,4350.0,5.0,5.0,0.0,3.0,0,0,0,1,0,0.0,1.0,7.2
875,112.0,0.0,1340.0,3.0,3.0,3.0,3.0,0,0,0,1,0,1.0,2.0,1.49
876,107.0,0.0,2707.25,4.0,5.0,3.0,4.0,0,1,0,0,0,1.0,2.0,4.11
877,86.0,0.0,1836.0,3.0,3.0,1.0,4.0,0,1,0,0,0,1.0,0.0,5.3
878,118.0,0.0,469.5,2.0,2.0,1.0,4.0,0,0,1,0,0,1.0,0.0,0.68
879,70.0,1.0,4518.0,4.0,4.0,2.0,4.0,1,1,1,0,1,2.0,1.0,14.5
880,50.0,1.0,4860.0,4.0,3.0,2.0,3.0,0,0,0,0,0,0.0,1.0,3.2
881,55.0,1.0,4509.0,5.0,6.0,3.0,3.0,1,1,0,0,1,1.0,1.0,13.65
882,93.0,0.0,2720.0,4.0,4.0,0.0,4.0,0,1,0,0,0,1.0,2.0,6.1
883,30.0,0.0,1461.6,3.0,3.0,1.0,2.0,0,0,0,0,0,2.0,1.0,2.45
884,95.0,0.0,2040.0,4.0,5.0,1.0,1.0,0,1,0,0,0,1.0,2.0,2.75
885,53.0,1.0,3300.0,4.0,4.0,3.0,3.0,0,0,0,0,0,0.0,1.0,8.0
886,110.0,0.0,1584.0,3.0,3.0,0.0,2.0,0,1,0,0,0,0.0,0.0,2.1
887,30.0,0.0,2063.2000000000003,3.0,4.0,3.0,4.0,0,1,1,0,0,1.0,2.0,3.3
888,36.0,0.0,1368.8000000000002,3.0,3.0,1.0,4.0,0,0,0,0,0,2.0,0.0,3.3
889,120.0,0.0,1696.0,3.0,4.0,3.0,3.0,0,1,0,0,0,1.0,2.0,2.44
890,77.0,0.0,1063.5,2.0,2.0,0.0,4.0,1,1,1,0,0,1.0,2.0,2.2
891,75.0,1.0,4200.0,3.0,3.0,2.0,3.0,1,0,0,0,0,2.0,1.0,5.0
892,65.0,1.0,4500.0,8.0,8.0,3.0,3.0,0,0,0,0,0,2.0,2.0,4.7
893,100.0,0.0,2469.25,4.0,5.0,1.0,4.0,0,1,0,0,0,1.0,0.0,5.25
894,63.0,0.0,1440.0,3.0,3.0,3.0,2.0,0,0,0,0,0,1.0,2.0,1.59
895,44.0,1.0,4518.0,4.0,4.0,2.0,2.0,1,1,1,0,1,2.0,1.0,10.5
896,77.0,1.0,4500.0,5.0,4.0,3.0,3.0,0,1,1,0,0,1.0,1.0,15.0
897,92.0,1.0,4500.0,5.0,6.0,1.0,4.0,1,1,1,0,0,1.0,1.0,18.5
898,107.0,0.0,1328.0,3.0,2.0,3.0,2.0,1,0,0,0,0,1.0,1.0,1.8
899,30.0,0.0,686.25,2.0,2.0,3.0,1.0,0,0,0,0,0,0.0,3.0,1.4
900,73.0,1.0,4518.0,6.0,7.0,0.0,4.0,1,1,1,0,1,1.0,1.0,23.0
901,30.0,0.0,686.25,2.0,2.0,3.0,1.0,0,0,0,0,0,2.0,0.0,1.4
902,110.0,0.0,1520.0,3.0,3.0,3.0,1.0,0,1,0,0,0,1.0,2.0,2.75
903,55.0,1.0,4518.0,5.0,6.0,3.0,3.0,1,1,0,0,0,1.0,1.0,9.21
904,25.0,1.0,1542.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1.0,3.5
905,91.0,0.0,1464.0,3.0,3.0,3.0,4.0,0,1,1,0,0,1.0,1.0,3.3
906,80.0,0.0,2824.0,3.0,4.0,0.0,2.0,0,1,0,0,0,1.0,0.0,8.65
907,90.0,0.0,3265.7,4.0,4.0,1.0,4.0,0,1,0,0,0,2.0,1.0,5.5
908,52.0,1.0,4518.0,5.0,5.0,2.0,3.0,1,1,1,0,0,0.0,1.0,10.5
909,41.0,0.0,2048.0,3.0,4.0,3.0,4.0,0,1,0,0,0,2.0,2.0,3.5
910,30.0,0.0,1481.6,3.0,3.0,1.0,2.0,0,0,0,0,0,2.0,0.0,2.49
911,52.0,1.0,2700.0,5.0,6.0,3.0,4.0,1,1,1,1,0,0.0,1.0,13.0
912,80.0,1.0,4200.0,4.0,5.0,3.0,4.0,1,1,1,0,1,1.0,1.0,12.0
913,30.0,0.0,3865.8,4.0,5.0,3.0,4.0,1,1,0,0,0,2.0,2.0,5.8
914,67.0,1.0,4518.0,3.0,3.0,0.0,2.0,0,0,0,0,0,0.0,1.0,3.5
915,34.0,0.0,1408.0,3.0,4.0,3.0,2.0,0,1,1,0,0,2.0,2.0,1.75
916,84.0,1.0,4500.0,12.0,1.0,3.0,4.0,1,1,1,0,1,2.0,2.0,7.5
917,37.0,0.0,1400.0,3.0,3.0,3.0,2.0,0,0,0,0,0,2.0,2.0,1.99
918,34.0,0.0,2001.75,4.0,6.0,3.0,2.0,0,1,0,0,0,1.0,2.0,1.85
919,120.0,0.0,1976.25,4.0,4.0,3.0,4.0,0,1,0,0,0,1.0,0.0,2.88
920,87.0,0.0,1470.0,2.0,2.0,0.0,2.0,0,1,0,0,0,1.0,0.0,2.95
921,124.0,0.0,1597.6,3.0,5.0,3.0,2.0,0,1,1,0,0,2.0,2.0,2.0
922,36.0,0.0,1406.4,3.0,3.0,3.0,2.0,0,1,1,0,0,2.0,0.0,1.9
923,30.0,0.0,1620.0,3.0,4.0,3.0,4.0,0,1,1,0,0,1.0,2.0,2.5
924,32.0,0.0,2677.5,4.0,4.0,3.0,4.0,0,1,0,0,0,1.0,2.0,3.7
925,36.0,0.0,1035.75,2.0,2.0,3.0,3.0,0,0,0,0,0,1.0,1.0,2.65
926,72.0,1.0,2137.75,2.0,2.0,0.0,2.0,1,1,1,0,1,0.0,1.0,3.9
927,91.0,0.0,2051.6875,4.0,4.0,3.0,4.0,0,1,1,0,0,1.0,2.0,3.79
928,91.0,0.0,945.75,2.0,1.0,3.0,4.0,0,0,1,0,0,2.0,0.0,2.24
929,71.0,1.0,4518.0,7.0,7.0,3.0,4.0,0,0,0,1,0,2.0,1.0,4.15
930,92.0,0.0,2441.2,4.0,4.0,3.0,4.0,0,1,0,0,0,1.0,0.0,7.5
931,79.0,1.0,4350.0,5.0,5.0,3.0,4.0,1,1,1,0,1,2.0,1.0,4.55
932,38.0,0.0,2890.0,4.0,5.0,3.0,4.0,0,1,0,0,0,2.0,2.0,4.78
933,53.0,1.0,3850.0,3.0,3.0,2.0,2.0,0,0,0,0,0,0.0,1.0,6.5
934,110.0,1.0,925.0,2.0,2.0,0.0,2.0,0,0,0,0,0,0.0,1.0,1.05
935,107.0,0.0,1705.6,3.0,3.0,3.0,4.0,0,1,0,0,0,2.0,0.0,3.7
936,55.0,1.0,4500.0,13.0,14.0,3.0,4.0,0,1,0,0,0,0.0,2.0,11.5
937,38.0,0.0,3298.0,5.0,5.0,3.0,4.0,0,1,0,0,0,1.0,0.0,5.25
938,91.0,0.0,1462.4,3.0,3.0,3.0,4.0,0,0,0,0,0,0.0,0.0,3.32
939,120.0,0.0,1892.1,4.0,4.0,3.0,2.0,0,1,0,0,0,2.0,0.0,1.65
940,34.0,0.0,1024.5,2.0,2.0,1.0,2.0,0,0,0,0,0,2.0,0.0,2.1
941,96.0,1.0,3300.0,4.0,4.0,3.0,4.0,0,1,0,0,0,0.0,1.0,4.0
942,53.0,1.0,4509.0,4.0,4.0,0.0,2.0,1,1,1,1,0,1.0,1.0,8.85
943,37.0,1.0,6300.0,4.0,4.0,1.0,2.0,1,1,1,0,1,1.0,1.0,8.5
944,35.0,0.0,1024.5,2.0,2.0,0.0,4.0,0,0,0,1,0,2.0,3.0,1.36
945,53.0,1.0,4518.0,5.0,8.0,3.0,3.0,1,1,1,0,1,1.0,1.0,16.35
946,51.0,1.0,4350.0,5.0,7.0,0.0,4.0,1,1,1,0,0,0.0,1.0,12.25
947,77.0,1.0,4509.0,5.0,6.0,0.0,3.0,1,1,0,0,0,1.0,1.0,9.65
948,89.0,0.0,1964.0,3.0,4.0,0.0,4.0,0,1,1,0,0,1.0,0.0,6.0
949,95.0,0.0,2040.0,4.0,5.0,3.0,4.0,0,1,0,0,0,1.0,1.0,2.76
950,84.0,1.0,2700.0,4.0,4.0,2.0,3.0,1,1,1,0,1,0.0,1.0,7.35
951,119.0,0.0,1489.6,3.0,3.0,3.0,4.0,0,0,0,1,0,1.0,2.0,1.92
952,72.0,1.0,4518.0,9.0,11.0,3.0,2.0,1,1,0,1,0,0.0,1.0,12.5
953,77.0,0.0,2812.65,4.0,4.0,0.0,4.0,1,1,0,1,0,1.0,2.0,4.8
954,35.0,0.0,1554.4,3.0,3.0,3.0,2.0,0,0,0,0,0,2.0,2.0,1.75
955,85.0,0.0,1599.2,3.0,3.0,0.0,4.0,0,0,0,0,0,2.0,0.0,5.5
956,73.0,0.0,1621.6,3.0,4.0,2.0,4.0,0,1,0,0,0,2.0,2.0,3.25
957,73.0,1.0,4509.0,6.0,5.0,0.0,3.0,1,0,1,0,1,0.0,1.0,5.1
958,113.0,0.0,1544.0,3.0,3.0,3.0,3.0,0,0,0,0,1,1.0,1.0,2.32
959,51.0,1.0,4518.0,8.0,10.0,3.0,4.0,1,1,1,1,0,0.0,1.0,18.0
960,71.0,1.0,4509.0,6.0,6.0,3.0,3.0,1,1,1,0,1,1.0,1.0,9.25
961,91.0,0.0,1528.0,3.0,2.0,3.0,4.0,0,1,0,0,0,1.0,2.0,2.55
962,124.0,0.0,2843.25,4.0,4.0,1.0,4.0,0,1,0,0,0,1.0,2.0,4.2
963,63.0,0.0,1886.4,3.0,3.0,0.0,3.0,0,0,1,0,0,1.0,2.0,2.35
964,83.0,1.0,3900.0,4.0,3.0,2.0,2.0,0,0,1,0,0,0.0,1.0,7.7
965,74.0,1.0,1622.5,3.0,2.0,3.0,2.0,0,0,0,1,0,0.0,1.0,1.9
966,117.0,1.0,1622.5,3.0,3.0,3.0,4.0,0,0,0,0,1,1.0,1.0,1.6
967,92.0,0.0,1536.0,3.0,4.0,3.0,3.0,0,1,0,0,0,1.0,2.0,3.05
968,93.0,0.0,2282.25,4.0,5.0,0.0,2.0,0,1,0,0,0,1.0,2.0,4.25
969,77.0,0.0,1984.0,3.0,4.0,0.0,2.0,0,1,0,0,0,2.0,2.0,4.25
970,107.0,0.0,1248.0,3.0,3.0,0.0,1.0,0,0,0,0,1,1.0,0.0,1.4
971,72.0,1.0,4518.0,8.0,8.0,0.0,4.0,0,0,0,1,0,0.0,1.0,6.4
972,52.0,1.0,4518.0,4.0,5.0,2.0,3.0,1,1,0,0,1,2.0,1.0,10.6
973,52.0,0.0,1908.25,4.0,4.0,2.0,4.0,1,1,0,0,0,2.0,0.0,4.58
974,71.0,1.0,3924.0,9.0,9.0,2.0,4.0,0,0,0,0,1,2.0,1.0,8.65
975,83.0,1.0,4500.0,16.0,20.0,3.0,4.0,1,1,0,0,1,1.0,2.0,12.98
976,34.0,0.0,1408.0,3.0,4.0,3.0,2.0,0,1,0,0,0,1.0,0.0,1.65
977,111.0,0.0,1380.0,3.0,3.0,3.0,2.0,1,0,0,0,0,2.0,0.0,1.5
978,91.0,0.0,2383.2000000000003,3.0,3.0,3.0,4.0,0,1,1,0,0,1.0,0.0,7.05
979,37.0,1.0,4500.0,7.0,7.0,3.0,4.0,1,1,1,0,0,0.0,2.0,15.0
980,88.0,0.0,1554.4,3.0,4.0,0.0,2.0,0,1,1,0,0,0.0,2.0,4.15
981,30.0,0.0,1353.6,3.0,3.0,1.0,2.0,0,0,0,0,0,1.0,0.0,2.3
982,110.0,0.0,1376.0,3.0,3.0,3.0,2.0,0,1,0,0,0,1.0,2.0,2.25
983,124.0,0.0,1576.0,3.0,4.0,3.0,2.0,0,1,0,0,0,2.0,2.0,1.9
984,86.0,0.0,1676.0,3.0,3.0,1.0,0.0,0,1,0,0,0,1.0,0.0,4.75
985,38.0,1.0,3924.0,5.0,3.0,3.0,4.0,1,0,0,0,0,0.0,1.0,3.99
986,70.0,1.0,7200.0,10.0,12.0,0.0,4.0,0,0,0,0,0,1.0,2.0,25.0
987,68.0,1.0,3070.25,3.0,3.0,2.0,2.0,0,0,0,0,0,0.0,1.0,7.4
988,31.0,0.0,1110.75,2.0,2.0,3.0,4.0,0,0,0,1,0,1.0,2.0,1.41
989,70.0,1.0,4518.0,6.0,6.0,0.0,2.0,0,0,0,0,0,0.0,1.0,18.5
990,75.0,1.0,4200.0,6.0,6.0,2.0,3.0,0,1,0,0,0,1.0,1.0,5.2
991,126.0,1.0,3061.25,3.0,3.0,3.0,2.0,0,0,0,0,0,1.0,2.0,1.45
992,74.0,0.0,1063.5,2.0,2.0,0.0,2.0,0,0,0,0,0,2.0,1.0,3.85
993,107.0,0.0,2401.25,4.0,5.0,3.0,2.0,0,1,0,0,0,1.0,2.0,4.9
994,63.0,0.0,2079.1,4.0,3.0,0.0,2.0,0,0,0,0,0,2.0,3.0,3.0
995,100.0,1.0,8500.0,4.0,4.0,1.0,4.0,1,1,1,0,1,2.0,1.0,16.8
996,98.0,0.0,1362.4,3.0,3.0,1.0,3.0,0,0,0,0,0,1.0,0.0,2.9
997,124.0,0.0,1554.4,3.0,3.0,3.0,4.0,0,0,0,0,0,1.0,2.0,1.87
998,91.0,0.0,1018.5,2.0,2.0,1.0,3.0,0,0,0,0,0,1.0,0.0,2.65
999,93.0,0.0,1886.4,3.0,4.0,3.0,2.0,0,1,0,0,0,1.0,2.0,4.6
1000,51.0,1.0,4518.0,4.0,6.0,2.0,4.0,1,1,1,0,0,0.0,1.0,11.0
1001,113.0,0.0,1544.0,3.0,3.0,0.0,4.0,1,1,0,0,0,1.0,2.0,2.03
1002,37.0,0.0,2068.0,3.0,4.0,3.0,4.0,0,1,0,0,0,2.0,2.0,3.2
1003,81.0,0.0,2218.5,4.0,4.0,0.0,4.0,0,1,0,0,0,1.0,0.0,9.0
1004,74.0,1.0,4520.88,5.0,5.0,3.0,4.0,1,0,1,0,0,0.0,1.0,12.5
1005,107.0,0.0,2406.35,4.0,4.0,3.0,2.0,0,1,0,0,0,2.0,2.0,4.9
1006,52.0,1.0,4509.0,5.0,5.0,3.0,4.0,1,1,1,0,1,1.0,1.0,18.25
1007,29.0,1.0,2461.25,3.0,3.0,3.0,3.0,0,0,0,0,0,2.0,1.0,2.25
1008,107.0,0.0,2128.0,3.0,4.0,3.0,4.0,0,1,0,0,0,1.0,2.0,3.59
1009,34.0,0.0,1410.0,2.0,2.0,3.0,2.0,0,0,0,0,0,0.0,2.0,2.15
1010,67.0,1.0,4860.0,10.0,10.0,0.0,4.0,1,0,0,0,0,0.0,1.0,9.0
1011,96.0,1.0,1622.5,3.0,3.0,3.0,3.0,0,0,0,0,0,0.0,1.0,1.5
1012,53.0,1.0,9198.0,4.0,6.0,0.0,4.0,1,1,1,0,1,2.0,1.0,50.0
1013,32.0,0.0,1960.0,3.0,4.0,3.0,2.0,0,1,0,0,0,1.0,2.0,3.6
1014,92.0,1.0,4500.0,5.0,8.0,3.0,4.0,1,1,1,0,1,1.0,1.0,20.0
1015,53.0,1.0,4500.0,6.0,6.0,0.0,4.0,1,1,1,1,0,0.0,1.0,5.8
1016,98.0,0.0,627.0,2.0,2.0,3.0,4.0,0,0,0,0,0,2.0,2.0,0.72
1017,116.0,1.0,3061.25,3.0,3.0,1.0,3.0,1,0,0,0,0,2.0,2.0,1.45
1018,107.0,0.0,1328.0,3.0,2.0,0.0,4.0,0,0,0,0,0,2.0,2.0,1.81
1019,87.0,0.0,1636.0,3.0,4.0,0.0,2.0,0,1,0,0,0,2.0,2.0,3.85
1020,30.0,0.0,1461.6,3.0,3.0,3.0,4.0,0,0,0,0,0,2.0,1.0,2.48
1021,94.0,0.0,945.0,2.0,2.0,3.0,1.0,0,0,0,0,1,0.0,0.0,1.7
1022,52.0,1.0,1980.0,5.0,6.0,3.0,4.0,1,1,1,1,0,0.0,1.0,9.5
1023,77.0,0.0,1162.5,2.0,2.0,0.0,4.0,0,0,1,0,0,1.0,2.0,2.55
1024,91.0,0.0,1462.4,3.0,3.0,1.0,4.0,1,1,1,1,0,2.0,0.0,3.42
1025,29.0,1.0,4259.0,9.0,9.0,3.0,3.0,0,0,1,0,1,2.0,1.0,4.5
1026,111.0,0.0,3610.8,4.0,4.0,3.0,4.0,1,1,1,0,1,2.0,0.0,4.65
1027,57.0,0.0,1083.0,2.0,2.0,3.0,1.0,0,0,0,0,0,0.0,2.0,1.4
1028,59.0,1.0,2616.0,2.0,2.0,0.0,0.0,0,0,0,0,1,0.0,1.0,4.75
1029,107.0,0.0,3570.0,4.0,6.0,0.0,4.0,0,1,1,0,0,2.0,2.0,5.35
1030,31.0,0.0,937.5,2.0,2.0,3.0,1.0,0,0,0,0,0,1.0,2.0,1.4
1031,91.0,0.0,1643.2,3.0,3.0,3.0,2.0,0,1,0,0,0,2.0,1.0,3.8
1032,30.0,0.0,1511.2,3.0,4.0,0.0,4.0,0,1,0,0,0,2.0,2.0,2.5
1033,30.0,0.0,3865.8,4.0,4.0,3.0,4.0,1,1,0,0,0,2.0,2.0,5.9
1034,100.0,0.0,2805.0,4.0,5.0,0.0,4.0,0,1,0,0,0,1.0,2.0,5.75
1035,30.0,0.0,1351.2,3.0,3.0,3.0,2.0,0,0,0,1,0,2.0,2.0,2.25
1036,113.0,0.0,2002.6,4.0,4.0,3.0,4.0,1,1,0,0,0,2.0,1.0,2.38
1037,110.0,0.0,1386.4,3.0,3.0,0.0,4.0,0,0,0,0,0,2.0,3.0,1.95
1038,40.0,0.0,1661.6,3.0,3.0,3.0,4.0,1,0,1,0,0,2.0,0.0,4.65
1039,91.0,0.0,1632.0,3.0,3.0,1.0,4.0,0,1,0,0,0,2.0,2.0,3.68
1040,75.0,1.0,4518.0,4.0,6.0,3.0,4.0,1,1,0,0,1,2.0,2.0,5.8
1041,30.0,0.0,2063.2000000000003,3.0,3.0,3.0,4.0,0,1,1,0,0,1.0,1.0,3.3
1042,27.0,1.0,1773.0,6.0,6.0,3.0,3.0,0,0,0,0,0,0.0,1.0,4.25
1043,37.0,0.0,1396.0,3.0,3.0,3.0,3.0,0,0,0,0,0,1.0,2.0,2.35
1044,53.0,1.0,4518.0,4.0,4.0,2.0,3.0,1,1,1,0,1,1.0,1.0,30.0
1045,77.0,1.0,3300.0,1.0,1.0,3.0,1.0,0,0,0,1,0,0.0,1.0,11.9
1046,71.0,1.0,4518.0,5.0,7.0,3.0,3.0,1,1,1,0,1,1.0,1.0,16.0
1047,37.0,0.0,1680.0,3.0,4.0,3.0,4.0,0,1,0,0,0,1.0,0.0,3.0
1048,35.0,0.0,1150.5,2.0,2.0,3.0,4.0,0,0,1,0,0,1.0,0.0,1.43
1049,50.0,1.0,1467.0,4.0,5.0,3.0,4.0,1,0,0,0,0,2.0,1.0,5.35
1050,92.0,0.0,1560.0,3.0,3.0,0.0,2.0,0,1,0,0,0,1.0,2.0,3.8
1051,44.0,1.0,4518.0,4.0,4.0,2.0,3.0,1,1,1,0,0,2.0,2.0,10.55
1052,96.0,1.0,4200.0,4.0,3.0,0.0,2.0,1,1,1,0,0,0.0,1.0,3.3
1053,63.0,0.0,1440.0,3.0,3.0,3.0,2.0,0,0,0,0,0,1.0,2.0,1.54
1054,53.0,1.0,4500.0,6.0,6.0,2.0,4.0,1,1,1,1,0,0.0,1.0,4.8
1055,98.0,1.0,2911.25,3.0,3.0,3.0,2.0,0,0,0,0,0,2.0,1.0,1.4
1056,70.0,1.0,7317.0,11.0,10.0,0.0,4.0,1,1,1,0,1,1.0,2.0,25.0
1057,52.0,1.0,4500.0,6.0,7.0,0.0,4.0,1,1,1,0,1,1.0,1.0,14.95
1058,27.0,1.0,4500.0,6.0,6.0,3.0,2.0,0,0,0,0,1,1.0,1.0,3.99
1059,116.0,0.0,1400.0,3.0,3.0,1.0,2.0,0,0,0,0,1,2.0,2.0,2.13
1060,84.0,1.0,4518.0,15.0,15.0,3.0,4.0,0,0,0,0,1,0.0,1.0,7.5
1061,27.0,1.0,4824.0,5.0,5.0,2.0,4.0,1,1,0,0,1,1.0,1.0,13.0
1062,30.0,0.0,3865.8,4.0,4.0,3.0,4.0,1,1,0,0,0,1.0,2.0,5.6
1063,91.0,0.0,5410.25,4.0,6.0,3.0,4.0,1,1,1,0,1,1.0,0.0,16.0
1064,73.0,1.0,4509.0,6.0,7.0,3.0,4.0,1,1,1,0,1,1.0,1.0,15.25
1065,116.0,0.0,1203.75,2.0,2.0,1.0,4.0,1,1,0,0,1,1.0,0.0,1.63
1066,34.0,0.0,1038.75,2.0,2.0,3.0,2.0,0,0,0,1,0,2.0,2.0,1.45
1067,91.0,0.0,1643.2,3.0,3.0,3.0,4.0,0,1,0,0,0,0.0,0.0,3.78
1068,84.0,1.0,4200.0,4.0,4.0,0.0,2.0,1,0,1,0,0,0.0,1.0,7.75
1069,95.0,0.0,1262.4,3.0,3.0,0.0,4.0,1,0,0,0,0,1.0,2.0,2.5
1070,35.0,0.0,1888.8,3.0,4.0,3.0,2.0,1,1,0,0,0,1.0,2.0,2.0
1071,87.0,0.0,2380.0,4.0,4.0,3.0,4.0,0,1,0,0,0,1.0,0.0,5.65
1072,93.0,0.0,1113.0,2.0,2.0,1.0,4.0,0,0,1,0,1,1.0,2.0,2.05
1073,98.0,0.0,3272.5,5.0,6.0,1.0,4.0,0,1,0,0,0,0.0,0.0,4.8
1074,68.0,1.0,4500.0,3.0,3.0,1.0,3.0,1,0,1,0,0,2.0,2.0,3.5
1075,118.0,0.0,2009.4,4.0,4.0,3.0,4.0,1,1,0,0,0,2.0,0.0,2.5
1076,91.0,0.0,1600.0,3.0,4.0,1.0,4.0,0,1,0,0,0,2.0,0.0,3.65
1077,40.0,0.0,5376.25,5.0,6.0,3.0,4.0,1,1,0,0,0,2.0,1.0,8.15
1078,116.0,0.0,827.25,2.0,2.0,1.0,4.0,0,0,0,0,1,1.0,2.0,1.22
1079,96.0,1.0,4350.0,4.0,4.0,2.0,2.0,1,0,0,0,0,0.0,1.0,2.25
1080,60.0,0.0,1554.4,3.0,3.0,0.0,2.0,0,0,1,0,0,0.0,2.0,2.3
1081,81.0,1.0,4509.0,5.0,6.0,3.0,3.0,1,1,0,0,0,1.0,1.0,9.65
1082,98.0,1.0,4509.0,4.0,5.0,1.0,2.0,1,1,1,0,0,0.0,1.0,6.3
1083,27.0,1.0,4680.0,6.0,5.0,2.0,4.0,1,1,1,0,0,0.0,1.0,10.5
1084,71.0,1.0,4500.0,5.0,6.0,3.0,3.0,1,1,0,0,0,1.0,1.0,8.0
1085,72.0,1.0,2585.0,3.0,4.0,2.0,2.0,1,1,0,0,0,0.0,1.0,3.0
1086,107.0,0.0,1020.0,2.0,2.0,3.0,4.0,0,0,0,0,0,2.0,2.0,1.52
1087,35.0,0.0,1024.5,2.0,2.0,3.0,4.0,0,0,0,0,0,1.0,2.0,1.28
1088,107.0,0.0,2707.25,4.0,5.0,3.0,2.0,0,1,0,0,0,1.0,2.0,4.1
1089,70.0,1.0,4500.0,16.0,18.0,1.0,4.0,1,1,1,1,0,0.0,2.0,18.0
1090,77.0,0.0,1063.5,2.0,2.0,0.0,2.0,1,0,0,0,0,1.0,2.0,2.25
1091,63.0,0.0,1862.35,4.0,4.0,3.0,3.0,0,1,0,0,0,2.0,0.0,2.65
1092,32.0,1.0,459.0,2.0,2.0,1.0,1.0,1,0,1,0,1,0.0,1.0,0.54
1093,81.0,0.0,2383.2000000000003,3.0,3.0,2.0,4.0,0,1,0,0,0,1.0,0.0,8.0
1094,109.0,0.0,1439.2,3.0,3.0,3.0,3.0,0,0,0,0,0,1.0,2.0,2.9
1095,74.0,1.0,2610.0,3.0,3.0,2.0,4.0,0,1,0,0,0,2.0,1.0,8.0
1096,111.0,0.0,1512.0,3.0,3.0,3.0,2.0,1,0,0,0,0,2.0,2.0,1.9
1097,75.0,1.0,4500.0,4.0,4.0,0.0,4.0,0,1,0,0,1,2.0,1.0,5.0
1098,63.0,0.0,1340.0,3.0,3.0,3.0,3.0,0,0,0,0,0,2.0,2.0,1.44
1099,120.0,1.0,1197.0,2.0,2.0,1.0,3.0,0,0,1,1,0,1.0,2.0,1.03
1100,86.0,0.0,2076.0,3.0,3.0,1.0,4.0,0,1,1,0,0,1.0,2.0,6.1
1101,37.0,1.0,4509.0,4.0,6.0,1.0,4.0,1,1,1,0,1,1.0,1.0,8.51
1102,91.0,0.0,1462.4,3.0,3.0,0.0,4.0,0,0,0,1,0,1.0,2.0,3.25
1103,34.0,0.0,1038.75,2.0,2.0,3.0,4.0,0,0,0,0,0,1.0,2.0,1.36
1104,98.0,0.0,1560.0,3.0,5.0,1.0,2.0,0,1,0,0,0,2.0,2.0,2.45
1105,68.0,1.0,4500.0,5.0,7.0,3.0,3.0,1,1,1,0,1,1.0,1.0,14.0
1106,34.0,0.0,1601.6,3.0,4.0,3.0,4.0,0,1,0,0,0,2.0,2.0,3.2
1107,31.0,0.0,1432.0,3.0,3.0,3.0,2.0,0,0,1,0,0,2.0,1.0,1.8
1108,74.0,0.0,1332.0,3.0,3.0,0.0,2.0,0,1,0,0,0,1.0,2.0,3.15
1109,94.0,0.0,933.75,2.0,2.0,3.0,2.0,0,0,0,0,0,2.0,0.0,1.5
1110,91.0,0.0,3208.0,3.0,3.0,3.0,4.0,1,1,1,0,1,1.0,0.0,9.5
